value,datetime,datetime_utc,tz_time,geo_id,geo_name
282378.0,2025-05-31T08:00:00.000+02:00,2025-05-31T06:00:00Z,2025-05-31T06:00:00.000Z,8741,Península
294073.0,2025-05-31T09:00:00.000+02:00,2025-05-31T07:00:00Z,2025-05-31T07:00:00.000Z,8741,Península
303660.0,2025-05-31T10:00:00.000+02:00,2025-05-31T08:00:00Z,2025-05-31T08:00:00.000Z,8741,Península
304018.0,2025-05-31T11:00:00.000+02:00,2025-05-31T09:00:00Z,2025-05-31T09:00:00.000Z,8741,Península
304493.0,2025-05-31T12:00:00.000+02:00,2025-05-31T10:00:00Z,2025-05-31T10:00:00.000Z,8741,Península
307502.0,2025-05-31T13:00:00.000+02:00,2025-05-31T11:00:00Z,2025-05-31T11:00:00.000Z,8741,Península
307338.0,2025-05-31T14:00:00.000+02:00,2025-05-31T12:00:00Z,2025-05-31T12:00:00.000Z,8741,Península
302400.0,2025-05-31T15:00:00.000+02:00,2025-05-31T13:00:00Z,2025-05-31T13:00:00.000Z,8741,Península
304769.0,2025-05-31T16:00:00.000+02:00,2025-05-31T14:00:00Z,2025-05-31T14:00:00.000Z,8741,Península
311968.0,2025-05-31T17:00:00.000+02:00,2025-05-31T15:00:00Z,2025-05-31T15:00:00.000Z,8741,Península
320190.0,2025-05-31T18:00:00.000+02:00,2025-05-31T16:00:00Z,2025-05-31T16:00:00.000Z,8741,Península
324612.0,2025-05-31T19:00:00.000+02:00,2025-05-31T17:00:00Z,2025-05-31T17:00:00.000Z,8741,Península
328780.0,2025-05-31T20:00:00.000+02:00,2025-05-31T18:00:00Z,2025-05-31T18:00:00.000Z,8741,Península
337164.0,2025-05-31T21:00:00.000+02:00,2025-05-31T19:00:00Z,2025-05-31T19:00:00.000Z,8741,Península
331462.0,2025-05-31T22:00:00.000+02:00,2025-05-31T20:00:00Z,2025-05-31T20:00:00.000Z,8741,Península
307779.0,2025-05-31T23:00:00.000+02:00,2025-05-31T21:00:00Z,2025-05-31T21:00:00.000Z,8741,Península
288054.0,2025-06-01T00:00:00.000+02:00,2025-05-31T22:00:00Z,2025-05-31T22:00:00.000Z,8741,Península
271222.0,2025-06-01T01:00:00.000+02:00,2025-05-31T23:00:00Z,2025-05-31T23:00:00.000Z,8741,Península
259073.0,2025-06-01T02:00:00.000+02:00,2025-06-01T00:00:00Z,2025-06-01T00:00:00.000Z,8741,Península
249360.0,2025-06-01T03:00:00.000+02:00,2025-06-01T01:00:00Z,2025-06-01T01:00:00.000Z,8741,Península
242150.0,2025-06-01T04:00:00.000+02:00,2025-06-01T02:00:00Z,2025-06-01T02:00:00.000Z,8741,Península
241213.0,2025-06-01T05:00:00.000+02:00,2025-06-01T03:00:00Z,2025-06-01T03:00:00.000Z,8741,Península
241711.0,2025-06-01T06:00:00.000+02:00,2025-06-01T04:00:00Z,2025-06-01T04:00:00.000Z,8741,Península
239667.0,2025-06-01T07:00:00.000+02:00,2025-06-01T05:00:00Z,2025-06-01T05:00:00.000Z,8741,Península
246431.0,2025-06-01T08:00:00.000+02:00,2025-06-01T06:00:00Z,2025-06-01T06:00:00.000Z,8741,Península
262345.0,2025-06-01T09:00:00.000+02:00,2025-06-01T07:00:00Z,2025-06-01T07:00:00.000Z,8741,Península
271282.0,2025-06-01T10:00:00.000+02:00,2025-06-01T08:00:00Z,2025-06-01T08:00:00.000Z,8741,Península
278142.0,2025-06-01T11:00:00.000+02:00,2025-06-01T09:00:00Z,2025-06-01T09:00:00.000Z,8741,Península
280881.0,2025-06-01T12:00:00.000+02:00,2025-06-01T10:00:00Z,2025-06-01T10:00:00.000Z,8741,Península
289696.0,2025-06-01T13:00:00.000+02:00,2025-06-01T11:00:00Z,2025-06-01T11:00:00.000Z,8741,Península
291659.0,2025-06-01T14:00:00.000+02:00,2025-06-01T12:00:00Z,2025-06-01T12:00:00.000Z,8741,Península
282839.0,2025-06-01T15:00:00.000+02:00,2025-06-01T13:00:00Z,2025-06-01T13:00:00.000Z,8741,Península
281633.0,2025-06-01T16:00:00.000+02:00,2025-06-01T14:00:00Z,2025-06-01T14:00:00.000Z,8741,Península
291061.0,2025-06-01T17:00:00.000+02:00,2025-06-01T15:00:00Z,2025-06-01T15:00:00.000Z,8741,Península
301312.0,2025-06-01T18:00:00.000+02:00,2025-06-01T16:00:00Z,2025-06-01T16:00:00.000Z,8741,Península
307407.0,2025-06-01T19:00:00.000+02:00,2025-06-01T17:00:00Z,2025-06-01T17:00:00.000Z,8741,Península
320644.0,2025-06-01T20:00:00.000+02:00,2025-06-01T18:00:00Z,2025-06-01T18:00:00.000Z,8741,Península
333588.0,2025-06-01T21:00:00.000+02:00,2025-06-01T19:00:00Z,2025-06-01T19:00:00.000Z,8741,Península
330467.0,2025-06-01T22:00:00.000+02:00,2025-06-01T20:00:00Z,2025-06-01T20:00:00.000Z,8741,Península
307923.0,2025-06-01T23:00:00.000+02:00,2025-06-01T21:00:00Z,2025-06-01T21:00:00.000Z,8741,Península
291152.0,2025-06-02T00:00:00.000+02:00,2025-06-01T22:00:00Z,2025-06-01T22:00:00.000Z,8741,Península
274981.0,2025-06-02T01:00:00.000+02:00,2025-06-01T23:00:00Z,2025-06-01T23:00:00.000Z,8741,Península
262885.0,2025-06-02T02:00:00.000+02:00,2025-06-02T00:00:00Z,2025-06-02T00:00:00.000Z,8741,Península
257600.0,2025-06-02T03:00:00.000+02:00,2025-06-02T01:00:00Z,2025-06-02T01:00:00.000Z,8741,Península
255430.0,2025-06-02T04:00:00.000+02:00,2025-06-02T02:00:00Z,2025-06-02T02:00:00.000Z,8741,Península
262763.0,2025-06-02T05:00:00.000+02:00,2025-06-02T03:00:00Z,2025-06-02T03:00:00.000Z,8741,Península
292891.0,2025-06-02T06:00:00.000+02:00,2025-06-02T04:00:00Z,2025-06-02T04:00:00.000Z,8741,Península
322446.0,2025-06-02T07:00:00.000+02:00,2025-06-02T05:00:00Z,2025-06-02T05:00:00.000Z,8741,Península
343482.0,2025-06-02T08:00:00.000+02:00,2025-06-02T06:00:00Z,2025-06-02T06:00:00.000Z,8741,Península
354027.0,2025-06-02T09:00:00.000+02:00,2025-06-02T07:00:00Z,2025-06-02T07:00:00.000Z,8741,Península
354571.0,2025-06-02T10:00:00.000+02:00,2025-06-02T08:00:00Z,2025-06-02T08:00:00.000Z,8741,Península
354624.0,2025-06-02T11:00:00.000+02:00,2025-06-02T09:00:00Z,2025-06-02T09:00:00.000Z,8741,Península
353959.0,2025-06-02T12:00:00.000+02:00,2025-06-02T10:00:00Z,2025-06-02T10:00:00.000Z,8741,Península
360054.0,2025-06-02T13:00:00.000+02:00,2025-06-02T11:00:00Z,2025-06-02T11:00:00.000Z,8741,Península
361656.0,2025-06-02T14:00:00.000+02:00,2025-06-02T12:00:00Z,2025-06-02T12:00:00.000Z,8741,Península
354684.0,2025-06-02T15:00:00.000+02:00,2025-06-02T13:00:00Z,2025-06-02T13:00:00.000Z,8741,Península
354181.0,2025-06-02T16:00:00.000+02:00,2025-06-02T14:00:00Z,2025-06-02T14:00:00.000Z,8741,Península
357840.0,2025-06-02T17:00:00.000+02:00,2025-06-02T15:00:00Z,2025-06-02T15:00:00.000Z,8741,Península
357553.0,2025-06-02T18:00:00.000+02:00,2025-06-02T16:00:00Z,2025-06-02T16:00:00.000Z,8741,Península
363748.0,2025-06-02T19:00:00.000+02:00,2025-06-02T17:00:00Z,2025-06-02T17:00:00.000Z,8741,Península
373305.0,2025-06-02T20:00:00.000+02:00,2025-06-02T18:00:00Z,2025-06-02T18:00:00.000Z,8741,Península
375758.0,2025-06-02T21:00:00.000+02:00,2025-06-02T19:00:00Z,2025-06-02T19:00:00.000Z,8741,Península
355740.0,2025-06-02T22:00:00.000+02:00,2025-06-02T20:00:00Z,2025-06-02T20:00:00.000Z,8741,Península
323138.0,2025-06-02T23:00:00.000+02:00,2025-06-02T21:00:00Z,2025-06-02T21:00:00.000Z,8741,Península
303238.0,2025-06-03T00:00:00.000+02:00,2025-06-02T22:00:00Z,2025-06-02T22:00:00.000Z,8741,Península
287124.0,2025-06-03T01:00:00.000+02:00,2025-06-02T23:00:00Z,2025-06-02T23:00:00.000Z,8741,Península
276676.0,2025-06-03T02:00:00.000+02:00,2025-06-03T00:00:00Z,2025-06-03T00:00:00.000Z,8741,Península
272451.0,2025-06-03T03:00:00.000+02:00,2025-06-03T01:00:00Z,2025-06-03T01:00:00.000Z,8741,Península
272073.0,2025-06-03T04:00:00.000+02:00,2025-06-03T02:00:00Z,2025-06-03T02:00:00.000Z,8741,Península
276552.0,2025-06-03T05:00:00.000+02:00,2025-06-03T03:00:00Z,2025-06-03T03:00:00.000Z,8741,Península
300678.0,2025-06-03T06:00:00.000+02:00,2025-06-03T04:00:00Z,2025-06-03T04:00:00.000Z,8741,Península
327879.0,2025-06-03T07:00:00.000+02:00,2025-06-03T05:00:00Z,2025-06-03T05:00:00.000Z,8741,Península
345069.0,2025-06-03T08:00:00.000+02:00,2025-06-03T06:00:00Z,2025-06-03T06:00:00.000Z,8741,Península
350971.0,2025-06-03T09:00:00.000+02:00,2025-06-03T07:00:00Z,2025-06-03T07:00:00.000Z,8741,Península
351041.0,2025-06-03T10:00:00.000+02:00,2025-06-03T08:00:00Z,2025-06-03T08:00:00.000Z,8741,Península
349907.0,2025-06-03T11:00:00.000+02:00,2025-06-03T09:00:00Z,2025-06-03T09:00:00.000Z,8741,Península
353138.0,2025-06-03T12:00:00.000+02:00,2025-06-03T10:00:00Z,2025-06-03T10:00:00.000Z,8741,Península
356627.0,2025-06-03T13:00:00.000+02:00,2025-06-03T11:00:00Z,2025-06-03T11:00:00.000Z,8741,Península
351061.0,2025-06-03T14:00:00.000+02:00,2025-06-03T12:00:00Z,2025-06-03T12:00:00.000Z,8741,Península
344533.0,2025-06-03T15:00:00.000+02:00,2025-06-03T13:00:00Z,2025-06-03T13:00:00.000Z,8741,Península
345866.0,2025-06-03T16:00:00.000+02:00,2025-06-03T14:00:00Z,2025-06-03T14:00:00.000Z,8741,Península
353291.0,2025-06-03T17:00:00.000+02:00,2025-06-03T15:00:00Z,2025-06-03T15:00:00.000Z,8741,Península
346842.0,2025-06-03T18:00:00.000+02:00,2025-06-03T16:00:00Z,2025-06-03T16:00:00.000Z,8741,Península
348821.0,2025-06-03T19:00:00.000+02:00,2025-06-03T17:00:00Z,2025-06-03T17:00:00.000Z,8741,Península
358085.0,2025-06-03T20:00:00.000+02:00,2025-06-03T18:00:00Z,2025-06-03T18:00:00.000Z,8741,Península
364951.0,2025-06-03T21:00:00.000+02:00,2025-06-03T19:00:00Z,2025-06-03T19:00:00.000Z,8741,Península
345814.0,2025-06-03T22:00:00.000+02:00,2025-06-03T20:00:00Z,2025-06-03T20:00:00.000Z,8741,Península
314848.0,2025-06-03T23:00:00.000+02:00,2025-06-03T21:00:00Z,2025-06-03T21:00:00.000Z,8741,Península
296749.0,2025-06-04T00:00:00.000+02:00,2025-06-03T22:00:00Z,2025-06-03T22:00:00.000Z,8741,Península
280987.0,2025-06-04T01:00:00.000+02:00,2025-06-03T23:00:00Z,2025-06-03T23:00:00.000Z,8741,Península
271616.0,2025-06-04T02:00:00.000+02:00,2025-06-04T00:00:00Z,2025-06-04T00:00:00.000Z,8741,Península
269032.0,2025-06-04T03:00:00.000+02:00,2025-06-04T01:00:00Z,2025-06-04T01:00:00.000Z,8741,Península
267080.0,2025-06-04T04:00:00.000+02:00,2025-06-04T02:00:00Z,2025-06-04T02:00:00.000Z,8741,Península
272354.0,2025-06-04T05:00:00.000+02:00,2025-06-04T03:00:00Z,2025-06-04T03:00:00.000Z,8741,Península
298186.0,2025-06-04T06:00:00.000+02:00,2025-06-04T04:00:00Z,2025-06-04T04:00:00.000Z,8741,Península
327438.0,2025-06-04T07:00:00.000+02:00,2025-06-04T05:00:00Z,2025-06-04T05:00:00.000Z,8741,Península
342496.0,2025-06-04T08:00:00.000+02:00,2025-06-04T06:00:00Z,2025-06-04T06:00:00.000Z,8741,Península
346988.0,2025-06-04T09:00:00.000+02:00,2025-06-04T07:00:00Z,2025-06-04T07:00:00.000Z,8741,Península
343492.0,2025-06-04T10:00:00.000+02:00,2025-06-04T08:00:00Z,2025-06-04T08:00:00.000Z,8741,Península
341305.0,2025-06-04T11:00:00.000+02:00,2025-06-04T09:00:00Z,2025-06-04T09:00:00.000Z,8741,Península
342081.0,2025-06-04T12:00:00.000+02:00,2025-06-04T10:00:00Z,2025-06-04T10:00:00.000Z,8741,Península
343195.0,2025-06-04T13:00:00.000+02:00,2025-06-04T11:00:00Z,2025-06-04T11:00:00.000Z,8741,Península
337863.0,2025-06-04T14:00:00.000+02:00,2025-06-04T12:00:00Z,2025-06-04T12:00:00.000Z,8741,Península
330264.0,2025-06-04T15:00:00.000+02:00,2025-06-04T13:00:00Z,2025-06-04T13:00:00.000Z,8741,Península
331406.0,2025-06-04T16:00:00.000+02:00,2025-06-04T14:00:00Z,2025-06-04T14:00:00.000Z,8741,Península
336519.0,2025-06-04T17:00:00.000+02:00,2025-06-04T15:00:00Z,2025-06-04T15:00:00.000Z,8741,Península
342873.0,2025-06-04T18:00:00.000+02:00,2025-06-04T16:00:00Z,2025-06-04T16:00:00.000Z,8741,Península
352165.0,2025-06-04T19:00:00.000+02:00,2025-06-04T17:00:00Z,2025-06-04T17:00:00.000Z,8741,Península
361708.0,2025-06-04T20:00:00.000+02:00,2025-06-04T18:00:00Z,2025-06-04T18:00:00.000Z,8741,Península
369015.0,2025-06-04T21:00:00.000+02:00,2025-06-04T19:00:00Z,2025-06-04T19:00:00.000Z,8741,Península
352003.0,2025-06-04T22:00:00.000+02:00,2025-06-04T20:00:00Z,2025-06-04T20:00:00.000Z,8741,Península
321788.0,2025-06-04T23:00:00.000+02:00,2025-06-04T21:00:00Z,2025-06-04T21:00:00.000Z,8741,Península
301615.0,2025-06-05T00:00:00.000+02:00,2025-06-04T22:00:00Z,2025-06-04T22:00:00.000Z,8741,Península
284860.0,2025-06-05T01:00:00.000+02:00,2025-06-04T23:00:00Z,2025-06-04T23:00:00.000Z,8741,Península
274517.0,2025-06-05T02:00:00.000+02:00,2025-06-05T00:00:00Z,2025-06-05T00:00:00.000Z,8741,Península
269196.0,2025-06-05T03:00:00.000+02:00,2025-06-05T01:00:00Z,2025-06-05T01:00:00.000Z,8741,Península
268035.0,2025-06-05T04:00:00.000+02:00,2025-06-05T02:00:00Z,2025-06-05T02:00:00.000Z,8741,Península
276588.0,2025-06-05T05:00:00.000+02:00,2025-06-05T03:00:00Z,2025-06-05T03:00:00.000Z,8741,Península
299278.0,2025-06-05T06:00:00.000+02:00,2025-06-05T04:00:00Z,2025-06-05T04:00:00.000Z,8741,Península
327212.0,2025-06-05T07:00:00.000+02:00,2025-06-05T05:00:00Z,2025-06-05T05:00:00.000Z,8741,Península
343356.0,2025-06-05T08:00:00.000+02:00,2025-06-05T06:00:00Z,2025-06-05T06:00:00.000Z,8741,Península
347317.0,2025-06-05T09:00:00.000+02:00,2025-06-05T07:00:00Z,2025-06-05T07:00:00.000Z,8741,Península
340721.0,2025-06-05T10:00:00.000+02:00,2025-06-05T08:00:00Z,2025-06-05T08:00:00.000Z,8741,Península
338488.0,2025-06-05T11:00:00.000+02:00,2025-06-05T09:00:00Z,2025-06-05T09:00:00.000Z,8741,Península
338726.0,2025-06-05T12:00:00.000+02:00,2025-06-05T10:00:00Z,2025-06-05T10:00:00.000Z,8741,Península
340216.0,2025-06-05T13:00:00.000+02:00,2025-06-05T11:00:00Z,2025-06-05T11:00:00.000Z,8741,Península
337600.0,2025-06-05T14:00:00.000+02:00,2025-06-05T12:00:00Z,2025-06-05T12:00:00.000Z,8741,Península
334208.0,2025-06-05T15:00:00.000+02:00,2025-06-05T13:00:00Z,2025-06-05T13:00:00.000Z,8741,Península
332446.0,2025-06-05T16:00:00.000+02:00,2025-06-05T14:00:00Z,2025-06-05T14:00:00.000Z,8741,Península
340382.0,2025-06-05T17:00:00.000+02:00,2025-06-05T15:00:00Z,2025-06-05T15:00:00.000Z,8741,Península
347669.0,2025-06-05T18:00:00.000+02:00,2025-06-05T16:00:00Z,2025-06-05T16:00:00.000Z,8741,Península
357287.0,2025-06-05T19:00:00.000+02:00,2025-06-05T17:00:00Z,2025-06-05T17:00:00.000Z,8741,Península
367666.0,2025-06-05T20:00:00.000+02:00,2025-06-05T18:00:00Z,2025-06-05T18:00:00.000Z,8741,Península
371709.0,2025-06-05T21:00:00.000+02:00,2025-06-05T19:00:00Z,2025-06-05T19:00:00.000Z,8741,Península
356114.0,2025-06-05T22:00:00.000+02:00,2025-06-05T20:00:00Z,2025-06-05T20:00:00.000Z,8741,Península
325359.0,2025-06-05T23:00:00.000+02:00,2025-06-05T21:00:00Z,2025-06-05T21:00:00.000Z,8741,Península
306166.0,2025-06-06T00:00:00.000+02:00,2025-06-05T22:00:00Z,2025-06-05T22:00:00.000Z,8741,Península
291179.0,2025-06-06T01:00:00.000+02:00,2025-06-05T23:00:00Z,2025-06-05T23:00:00.000Z,8741,Península
279799.0,2025-06-06T02:00:00.000+02:00,2025-06-06T00:00:00Z,2025-06-06T00:00:00.000Z,8741,Península
273152.0,2025-06-06T03:00:00.000+02:00,2025-06-06T01:00:00Z,2025-06-06T01:00:00.000Z,8741,Península
271528.0,2025-06-06T04:00:00.000+02:00,2025-06-06T02:00:00Z,2025-06-06T02:00:00.000Z,8741,Península
276691.0,2025-06-06T05:00:00.000+02:00,2025-06-06T03:00:00Z,2025-06-06T03:00:00.000Z,8741,Península
299447.0,2025-06-06T06:00:00.000+02:00,2025-06-06T04:00:00Z,2025-06-06T04:00:00.000Z,8741,Península
329085.0,2025-06-06T07:00:00.000+02:00,2025-06-06T05:00:00Z,2025-06-06T05:00:00.000Z,8741,Península
345203.0,2025-06-06T08:00:00.000+02:00,2025-06-06T06:00:00Z,2025-06-06T06:00:00.000Z,8741,Península
350193.0,2025-06-06T09:00:00.000+02:00,2025-06-06T07:00:00Z,2025-06-06T07:00:00.000Z,8741,Península
351756.0,2025-06-06T10:00:00.000+02:00,2025-06-06T08:00:00Z,2025-06-06T08:00:00.000Z,8741,Península
350328.0,2025-06-06T11:00:00.000+02:00,2025-06-06T09:00:00Z,2025-06-06T09:00:00.000Z,8741,Península
348911.0,2025-06-06T12:00:00.000+02:00,2025-06-06T10:00:00Z,2025-06-06T10:00:00.000Z,8741,Península
352467.0,2025-06-06T13:00:00.000+02:00,2025-06-06T11:00:00Z,2025-06-06T11:00:00.000Z,8741,Península
347554.0,2025-06-06T14:00:00.000+02:00,2025-06-06T12:00:00Z,2025-06-06T12:00:00.000Z,8741,Península
339976.0,2025-06-06T15:00:00.000+02:00,2025-06-06T13:00:00Z,2025-06-06T13:00:00.000Z,8741,Península
335901.0,2025-06-06T16:00:00.000+02:00,2025-06-06T14:00:00Z,2025-06-06T14:00:00.000Z,8741,Península
340238.0,2025-06-06T17:00:00.000+02:00,2025-06-06T15:00:00Z,2025-06-06T15:00:00.000Z,8741,Península
349326.0,2025-06-06T18:00:00.000+02:00,2025-06-06T16:00:00Z,2025-06-06T16:00:00.000Z,8741,Península
354845.0,2025-06-06T19:00:00.000+02:00,2025-06-06T17:00:00Z,2025-06-06T17:00:00.000Z,8741,Península
357944.0,2025-06-06T20:00:00.000+02:00,2025-06-06T18:00:00Z,2025-06-06T18:00:00.000Z,8741,Península
358682.0,2025-06-06T21:00:00.000+02:00,2025-06-06T19:00:00Z,2025-06-06T19:00:00.000Z,8741,Península
344668.0,2025-06-06T22:00:00.000+02:00,2025-06-06T20:00:00Z,2025-06-06T20:00:00.000Z,8741,Península
319331.0,2025-06-06T23:00:00.000+02:00,2025-06-06T21:00:00Z,2025-06-06T21:00:00.000Z,8741,Península
301195.0,2025-06-07T00:00:00.000+02:00,2025-06-06T22:00:00Z,2025-06-06T22:00:00.000Z,8741,Península
286389.0,2025-06-07T01:00:00.000+02:00,2025-06-06T23:00:00Z,2025-06-06T23:00:00.000Z,8741,Península
272462.0,2025-06-07T02:00:00.000+02:00,2025-06-07T00:00:00Z,2025-06-07T00:00:00.000Z,8741,Península
266027.0,2025-06-07T03:00:00.000+02:00,2025-06-07T01:00:00Z,2025-06-07T01:00:00.000Z,8741,Península
260391.0,2025-06-07T04:00:00.000+02:00,2025-06-07T02:00:00Z,2025-06-07T02:00:00.000Z,8741,Península
257328.0,2025-06-07T05:00:00.000+02:00,2025-06-07T03:00:00Z,2025-06-07T03:00:00.000Z,8741,Península
259149.0,2025-06-07T06:00:00.000+02:00,2025-06-07T04:00:00Z,2025-06-07T04:00:00.000Z,8741,Península
265150.0,2025-06-07T07:00:00.000+02:00,2025-06-07T05:00:00Z,2025-06-07T05:00:00.000Z,8741,Península
279911.0,2025-06-07T08:00:00.000+02:00,2025-06-07T06:00:00Z,2025-06-07T06:00:00.000Z,8741,Península
294214.0,2025-06-07T09:00:00.000+02:00,2025-06-07T07:00:00Z,2025-06-07T07:00:00.000Z,8741,Península
300721.0,2025-06-07T10:00:00.000+02:00,2025-06-07T08:00:00Z,2025-06-07T08:00:00.000Z,8741,Península
300460.0,2025-06-07T11:00:00.000+02:00,2025-06-07T09:00:00Z,2025-06-07T09:00:00.000Z,8741,Península
296755.0,2025-06-07T12:00:00.000+02:00,2025-06-07T10:00:00Z,2025-06-07T10:00:00.000Z,8741,Península
300913.0,2025-06-07T13:00:00.000+02:00,2025-06-07T11:00:00Z,2025-06-07T11:00:00.000Z,8741,Península
298647.0,2025-06-07T14:00:00.000+02:00,2025-06-07T12:00:00Z,2025-06-07T12:00:00.000Z,8741,Península
288232.0,2025-06-07T15:00:00.000+02:00,2025-06-07T13:00:00Z,2025-06-07T13:00:00.000Z,8741,Península
282741.0,2025-06-07T16:00:00.000+02:00,2025-06-07T14:00:00Z,2025-06-07T14:00:00.000Z,8741,Península
292070.0,2025-06-07T17:00:00.000+02:00,2025-06-07T15:00:00Z,2025-06-07T15:00:00.000Z,8741,Península
305343.0,2025-06-07T18:00:00.000+02:00,2025-06-07T16:00:00Z,2025-06-07T16:00:00.000Z,8741,Península
319563.0,2025-06-07T19:00:00.000+02:00,2025-06-07T17:00:00Z,2025-06-07T17:00:00.000Z,8741,Península
326943.0,2025-06-07T20:00:00.000+02:00,2025-06-07T18:00:00Z,2025-06-07T18:00:00.000Z,8741,Península
330683.0,2025-06-07T21:00:00.000+02:00,2025-06-07T19:00:00Z,2025-06-07T19:00:00.000Z,8741,Península
323531.0,2025-06-07T22:00:00.000+02:00,2025-06-07T20:00:00Z,2025-06-07T20:00:00.000Z,8741,Península
302563.0,2025-06-07T23:00:00.000+02:00,2025-06-07T21:00:00Z,2025-06-07T21:00:00.000Z,8741,Península
285358.0,2025-06-08T00:00:00.000+02:00,2025-06-07T22:00:00Z,2025-06-07T22:00:00.000Z,8741,Península
267102.0,2025-06-08T01:00:00.000+02:00,2025-06-07T23:00:00Z,2025-06-07T23:00:00.000Z,8741,Península
254912.0,2025-06-08T02:00:00.000+02:00,2025-06-08T00:00:00Z,2025-06-08T00:00:00.000Z,8741,Península
246952.0,2025-06-08T03:00:00.000+02:00,2025-06-08T01:00:00Z,2025-06-08T01:00:00.000Z,8741,Península
240297.0,2025-06-08T04:00:00.000+02:00,2025-06-08T02:00:00Z,2025-06-08T02:00:00.000Z,8741,Península
239874.0,2025-06-08T05:00:00.000+02:00,2025-06-08T03:00:00Z,2025-06-08T03:00:00.000Z,8741,Península
238359.0,2025-06-08T06:00:00.000+02:00,2025-06-08T04:00:00Z,2025-06-08T04:00:00.000Z,8741,Península
236010.0,2025-06-08T07:00:00.000+02:00,2025-06-08T05:00:00Z,2025-06-08T05:00:00.000Z,8741,Península
242059.0,2025-06-08T08:00:00.000+02:00,2025-06-08T06:00:00Z,2025-06-08T06:00:00.000Z,8741,Península
252989.0,2025-06-08T09:00:00.000+02:00,2025-06-08T07:00:00Z,2025-06-08T07:00:00.000Z,8741,Península
262395.0,2025-06-08T10:00:00.000+02:00,2025-06-08T08:00:00Z,2025-06-08T08:00:00.000Z,8741,Península
265684.0,2025-06-08T11:00:00.000+02:00,2025-06-08T09:00:00Z,2025-06-08T09:00:00.000Z,8741,Península
269398.0,2025-06-08T12:00:00.000+02:00,2025-06-08T10:00:00Z,2025-06-08T10:00:00.000Z,8741,Península
275609.0,2025-06-08T13:00:00.000+02:00,2025-06-08T11:00:00Z,2025-06-08T11:00:00.000Z,8741,Península
277246.0,2025-06-08T14:00:00.000+02:00,2025-06-08T12:00:00Z,2025-06-08T12:00:00.000Z,8741,Península
269978.0,2025-06-08T15:00:00.000+02:00,2025-06-08T13:00:00Z,2025-06-08T13:00:00.000Z,8741,Península
264392.0,2025-06-08T16:00:00.000+02:00,2025-06-08T14:00:00Z,2025-06-08T14:00:00.000Z,8741,Península
274592.0,2025-06-08T17:00:00.000+02:00,2025-06-08T15:00:00Z,2025-06-08T15:00:00.000Z,8741,Península
294042.0,2025-06-08T18:00:00.000+02:00,2025-06-08T16:00:00Z,2025-06-08T16:00:00.000Z,8741,Península
310365.0,2025-06-08T19:00:00.000+02:00,2025-06-08T17:00:00Z,2025-06-08T17:00:00.000Z,8741,Península
319354.0,2025-06-08T20:00:00.000+02:00,2025-06-08T18:00:00Z,2025-06-08T18:00:00.000Z,8741,Península
333880.0,2025-06-08T21:00:00.000+02:00,2025-06-08T19:00:00Z,2025-06-08T19:00:00.000Z,8741,Península
334863.0,2025-06-08T22:00:00.000+02:00,2025-06-08T20:00:00Z,2025-06-08T20:00:00.000Z,8741,Península
310819.0,2025-06-08T23:00:00.000+02:00,2025-06-08T21:00:00Z,2025-06-08T21:00:00.000Z,8741,Península
290665.0,2025-06-09T00:00:00.000+02:00,2025-06-08T22:00:00Z,2025-06-08T22:00:00.000Z,8741,Península
274472.0,2025-06-09T01:00:00.000+02:00,2025-06-08T23:00:00Z,2025-06-08T23:00:00.000Z,8741,Península
262105.0,2025-06-09T02:00:00.000+02:00,2025-06-09T00:00:00Z,2025-06-09T00:00:00.000Z,8741,Península
257971.0,2025-06-09T03:00:00.000+02:00,2025-06-09T01:00:00Z,2025-06-09T01:00:00.000Z,8741,Península
257009.0,2025-06-09T04:00:00.000+02:00,2025-06-09T02:00:00Z,2025-06-09T02:00:00.000Z,8741,Península
263826.0,2025-06-09T05:00:00.000+02:00,2025-06-09T03:00:00Z,2025-06-09T03:00:00.000Z,8741,Península
288507.0,2025-06-09T06:00:00.000+02:00,2025-06-09T04:00:00Z,2025-06-09T04:00:00.000Z,8741,Península
317050.0,2025-06-09T07:00:00.000+02:00,2025-06-09T05:00:00Z,2025-06-09T05:00:00.000Z,8741,Península
334856.0,2025-06-09T08:00:00.000+02:00,2025-06-09T06:00:00Z,2025-06-09T06:00:00.000Z,8741,Península
344322.0,2025-06-09T09:00:00.000+02:00,2025-06-09T07:00:00Z,2025-06-09T07:00:00.000Z,8741,Península
347943.0,2025-06-09T10:00:00.000+02:00,2025-06-09T08:00:00Z,2025-06-09T08:00:00.000Z,8741,Península
350485.0,2025-06-09T11:00:00.000+02:00,2025-06-09T09:00:00Z,2025-06-09T09:00:00.000Z,8741,Península
352869.0,2025-06-09T12:00:00.000+02:00,2025-06-09T10:00:00Z,2025-06-09T10:00:00.000Z,8741,Península
360132.0,2025-06-09T13:00:00.000+02:00,2025-06-09T11:00:00Z,2025-06-09T11:00:00.000Z,8741,Península
361790.0,2025-06-09T14:00:00.000+02:00,2025-06-09T12:00:00Z,2025-06-09T12:00:00.000Z,8741,Península
358881.0,2025-06-09T15:00:00.000+02:00,2025-06-09T13:00:00Z,2025-06-09T13:00:00.000Z,8741,Península
360863.0,2025-06-09T16:00:00.000+02:00,2025-06-09T14:00:00Z,2025-06-09T14:00:00.000Z,8741,Península
